0.0;2500;4900;11000;24000
22.0;2500;4900;11000;24000
23.0;2500;4900;11000;24000
44.0;2500;4900;11000;24000
46.0;2500;4900;11000;24000
66.0;2500;4900;11000;24000
69.0;2500;4900;11000;24000
88.0;2500;4900;11000;24000
92.0;2500;4900;11000;24000
100.0;2500;4900;11000;24000
109.32;2500;4900;11000;24000
110.0;2500;4900;11000;24000
115.0;2500;4900;11000;24000
154.0;2500;4900;11000;24000
161.0;2500;4900;11000;24000
180.0;2500;4900;11000;24000
184.0;2500;4900;11000;24000
200.0;2500;4900;11000;24000
280.0;2500;4900;11000;24000
300.0;2500;4900;11000;24000
320.0;2500;4900;11000;24000
340.0;2500;4900;11000;24000
341.0;2500;4900;11000;24000
343.0;2500;4900;11000;24000
400.0;2500;4900;11000;24000
500.0;2500;4900;11000;24000
620.0;2500;4900;11000;24000
640.0;2500;4900;11000;24000
678.0;2500;4900;11000;24000
682.0;2500;4900;11000;24000
686.0;2500;4900;11000;24000
700.0;2500;4900;11000;24000
730.0;2500;4900;11000;24000
738.0;2500;4900;11000;24000
746.0;2500;4900;11000;24000
800.0;2500;4900;11000;24000
806.0;2500;4900;11000;24000
868.0;2500;4900;11000;24000
874.0;2500;4900;11000;24000
960.0;2500;4900;11000;24000
962.0;2500;4900;11000;24000
1023.0;2500;4900;11000;24000
1025.0;2500;4900;11000;24000
1050.0;2500;4900;11000;24000
1052.0;2500;4900;11000;24000
1120.0;2500;4900;11000;24000
1200.0;2500;4900;11000;24000
1236.0;2500;4900;11000;24000
1248.25;2500;4900;11000;24000
1300.0;2500;4900;11000;24000
1325.0;2500;4900;11000;24000
1417.5;2500;4900;11000;24000
1440.0;2500;4900;11000;24000
1460.0;2500;4900;11000;24000
1493.0;2500;4900;11000;24000
1494.0;2500;4900;11000;24000
1538.0;2500;4900;11000;24000
1548.0;2500;4900;11000;24000
1600.0;2500;4900;11000;24000
1661.0;2500;4900;11000;24000
1700.0;2500;4900;11000;24000
1748.0;2500;4900;11000;24000
1757.0;2500;4900;11000;24000
1815.0;2500;4900;11000;24000
1881.0;2500;4900;11000;24000
1882.0;2500;4900;11000;24000
1898.0;2500;4900;11000;24000
1947.0;2500;4900;11000;24000
1966.0;2500;4900;11000;24000
2000.0;2500;4900;11000;24000
2013.0;2500;4900;11000;24000
2050.0;2500;4900;11000;24000
2051.0;2500;4900;11000;24000
2100.0;2500;4900;11000;24000
2101.0;2500;4900;11000;24000
2106.0;2500;4900;11000;24000
2190.0;2500;4900;11000;24000
2200.0;2500;4900;11000;24000
2239.0;2500;4900;11000;24000
2240.0;2500;4900;11000;24000
2241.0;2500;4900;11000;24000
2400.0;2500;4900;11000;24000
2407.0;2500;4900;11000;24000
2412.0;2500;4900;11000;24000
2472.0;2500;4900;11000;24000
2580.0;2500;4900;11000;24000
2600.0;2500;4900;11000;24000
2622.0;2500;4900;11000;24000
2650.0;2500;4900;11000;24000
2720.0;2500;4900;11000;24000
2756.0;2500;4900;11000;24000
2798.0;2500;4900;11000;24000
2800.0;2500;4900;11000;24000
2880.0;2500;4900;11000;24000
2900.0;2500;4900;11000;24000
2920.0;2500;4900;11000;24000
2925.0;2500;4900;11000;24000
2932.0;2500;4900;11000;24000
3075.0;2500;4900;11000;24000
3076.0;2500;4900;11000;24000
3078.0;2500;4900;11000;24000
3100.0;2500;4900;11000;24000
3125.0;2500;4900;11000;24000
3130.0;2500;4900;11000;24000
3150.0;2500;4900;11000;24000
3159.0;2500;4900;11000;24000
3200.0;2500;4900;11000;24000
3206.0;2500;4900;11000;24000
3301.0;2500;4900;11000;24000
3364.0;2500;4900;11000;24000
3420.0;2500;4900;11000;24000
3496.0;2500;4900;11000;24000
3600.0;2500;4900;11000;24000
3630.0;2500;4900;11000;24000
3638.0;2500;4900;11000;24000
3650.0;2500;4900;11000;24000
3708.0;2500;4900;11000;24000
3732.0;2500;4900;11000;24000
3735.0;2500;4900;11000;24000
3750.0;2500;4900;11000;24000
3764.0;2500;4900;11000;24000
3796.0;2500;4900;11000;24000
3800.0;2500;4900;11000;24000
3825.0;2500;4900;11000;24000
3900.0;2500;4900;11000;24000
3915.0;2500;4900;11000;24000
3950.0;2500;4900;11000;24000
3975.0;2500;4900;11000;24000
4000.0;2500;4900;11000;24000
4039.0;2500;4900;11000;24000
4069.0;2500;4900;11000;24000
4100.0;2500;4900;11000;24000
4140.0;2500;4900;11000;24000
4160.0;2500;4900;11000;24000
4175.0;2500;4900;11000;24000
4200.0;2500;4900;11000;24000
4202.0;2500;4900;11000;24000
4354.0;2500;4900;11000;24000
4370.0;2500;4900;11000;24000
4380.0;2500;4900;11000;24000
4398.0;2500;4900;11000;24000
4400.0;2500;4900;11000;24000
4479.0;2500;4900;11000;24000
4480.0;2500;4900;11000;24000
4614.0;2500;4900;11000;24000
4618.0;2500;4900;11000;24000
4638.0;2500;4900;11000;24000
4662.0;2500;4900;11000;24000
4800.0;2500;4900;11000;24000
4932.0;2500;4900;11000;24000
4944.0;2500;4900;11000;24000
4958.0;2500;4900;11000;24000
5000.0;8300;4900;11000;24000
5021.0;8300;4900;11000;24000
5110.0;8300;4900;11000;24000
5125.0;8300;4900;11000;24000
5168.0;8300;4900;11000;24000
5175.0;8300;4900;11000;24000
5200.0;8300;4900;11000;24000
5225.0;8300;4900;11000;24000
5244.0;8300;4900;11000;24000
5285.0;8300;4900;11000;24000
5300.0;8300;4900;11000;24000
5392.0;8300;4900;11000;24000
5440.0;8300;4900;11000;24000
5560.0;8300;4900;11000;24000
5600.0;8300;4900;11000;24000
5640.0;8300;4900;11000;24000
5646.0;8300;4900;11000;24000
5694.0;8300;4900;11000;24000
5800.0;8300;4900;11000;24000
5840.0;8300;4900;11000;24000
5883.0;8300;4900;11000;24000
5898.0;8300;4900;11000;24000
5900.0;8300;4900;11000;24000
5972.0;8300;4900;11000;24000
5979.0;8300;4900;11000;24000
6039.0;8300;4900;11000;24000
6118.0;8300;4900;11000;24000
6120.0;8300;4900;11000;24000
6122.0;8300;4900;11000;24000
6150.0;8300;4900;11000;24000
6152.0;8300;4900;11000;24000
6165.0;8300;4900;11000;24000
6250.0;8300;4900;11000;24000
6362.0;8300;4900;11000;24000
6404.0;8300;4900;11000;24000
6496.0;8300;4900;11000;24000
6570.0;8300;4900;11000;24000
6600.0;8300;4900;11000;24000
6622.0;8300;4900;11000;24000
6625.0;8300;4900;11000;24000
6718.0;8300;4900;11000;24000
6815.0;8300;4900;11000;24000
6840.0;8300;4900;11000;24000
6910.0;8300;4900;11000;24000
6992.0;8300;4900;11000;24000
7050.0;8300;4900;11000;24000
7175.0;8300;4900;11000;24000
7184.0;8300;4900;11000;24000
7300.0;8300;4900;11000;24000
7330.0;8300;4900;11000;24000
7525.0;8300;4900;11000;24000
7528.0;8300;4900;11000;24000
7592.0;8300;4900;11000;24000
7690.0;8300;4900;11000;24000
7800.0;8300;4900;11000;24000
7830.0;8300;4900;11000;24000
7844.0;8300;4900;11000;24000
7924.0;8300;4900;11000;24000
7950.0;8300;4900;11000;24000
8000.0;8300;4900;11000;24000
8034.0;8300;4900;11000;24000
8146.0;8300;4900;11000;24000
8200.0;8300;4900;11000;24000
8268.0;8300;4900;11000;24000
8312.0;8300;4900;11000;24000
8378.0;8300;4900;11000;24000
8400.0;8300;4900;11000;24000
8487.0;8300;4900;11000;24000
8550.0;8300;4900;11000;24000
8564.0;8300;4900;11000;24000
8652.0;8300;4900;11000;24000
8700.0;8300;4900;11000;24000
8796.0;8300;4900;11000;24000
9228.0;8300;4900;11000;24000
9405.0;8300;4900;11000;24000
9490.0;8300;4900;11000;24000
9520.0;8300;4900;11000;24000
9570.0;8300;4900;11000;24000
9600.0;8300;4900;11000;24000
9715.0;8300;4900;11000;24000
9888.0;8300;4900;11000;24000
9916.0;8300;4900;11000;24000
10250.0;8300;4900;11000;24000
10400.0;8300;4900;11000;24000
10600.0;8300;4900;11000;24000
10604.0;8300;4900;11000;24000
10710.0;8300;4900;11000;24000
10750.0;8300;4900;11000;24000
10766.0;8300;4900;11000;24000
10876.0;8300;4900;11000;24000
11000.0;14000;17000;11000;24000
11110.0;14000;17000;11000;24000
11247.0;14000;17000;11000;24000
11475.0;14000;17000;11000;24000
11600.0;14000;17000;11000;24000
11728.0;14000;17000;11000;24000
11989.0;14000;17000;11000;24000
12138.0;14000;17000;11000;24000
12142.0;14000;17000;11000;24000
12304.0;14000;17000;11000;24000
12360.0;14000;17000;11000;24000
12724.0;14000;17000;11000;24000
12929.0;14000;17000;11000;24000
12992.0;14000;17000;11000;24000
13005.0;14000;17000;11000;24000
13090.0;14000;17000;11000;24000
13140.0;14000;17000;11000;24000
13250.0;14000;17000;11000;24000
13348.0;14000;17000;11000;24000
13590.0;14000;17000;11000;24000
13596.0;14000;17000;11000;24000
13727.0;14000;17000;11000;24000
13808.0;14000;17000;11000;24000
13842.0;14000;17000;11000;24000
14000.0;14000;17000;11000;24000
14030.0;14000;17000;11000;24000
14066.0;14000;17000;11000;24000
14911.0;14000;17000;11000;24000
15120.0;14000;17000;11000;24000
15130.0;14000;17000;11000;24000
15218.0;14000;17000;11000;24000
15330.0;14000;17000;11000;24000
15590.0;14000;17000;11000;24000
15660.0;14000;17000;11000;24000
15732.0;14000;17000;11000;24000
16400.0;14000;17000;11000;24000
16594.0;14000;17000;11000;24000
17220.0;20000;17000;11000;24000
17400.0;20000;17000;11000;24000
17639.0;20000;17000;11000;24000
17996.0;20000;17000;11000;24000
19352.0;20000;17000;11000;24000
20064.0;20000;17000;11000;24000
20335.0;20000;17000;11000;24000
21388.0;20000;17000;11000;24000
21463.0;20000;17000;11000;24000
21525.0;20000;17000;11000;24000
21532.0;20000;17000;11000;24000
21923.0;20000;17000;11000;24000
22638.0;20000;17000;11000;24000
23114.0;20000;17000;11000;24000
23184.0;20000;17000;11000;24000
23545.0;20000;17000;11000;24000
24765.0;28000;33000;48000;24000
25080.0;28000;33000;48000;24000
25234.0;28000;33000;48000;24000
25600.0;28000;33000;48000;24000
25775.0;28000;33000;48000;24000
25956.0;28000;33000;48000;24000
26013.0;28000;33000;48000;24000
26146.0;28000;33000;48000;24000
26355.0;28000;33000;48000;24000
26381.0;28000;33000;48000;24000
26416.0;28000;33000;48000;24000
26656.0;28000;33000;48000;24000
27600.0;28000;33000;48000;24000
27859.0;28000;33000;48000;24000
28067.0;28000;33000;48000;24000
28224.0;28000;33000;48000;24000
29200.0;28000;33000;48000;24000
29718.0;28000;33000;48000;24000
29794.0;28000;33000;48000;24000
30274.0;28000;33000;48000;24000
30368.0;28000;33000;48000;24000
30969.0;28000;33000;48000;24000
30980.0;28000;33000;48000;24000
31160.0;28000;33000;48000;24000
34671.0;40000;33000;48000;24000
34791.0;40000;33000;48000;24000
34952.0;40000;33000;48000;24000
35714.0;40000;33000;48000;24000
35739.0;40000;33000;48000;24000
36322.0;40000;33000;48000;24000
36621.0;40000;33000;48000;24000
37973.0;40000;33000;48000;24000
38052.0;40000;33000;48000;24000
38148.0;40000;33000;48000;24000
38456.0;40000;33000;48000;24000
39200.0;40000;33000;48000;24000
40128.0;40000;33000;48000;24000
41020.0;40000;33000;48000;24000
41250.0;40000;33000;48000;24000
41616.0;40000;33000;48000;24000
42471.0;40000;33000;48000;24000
45300.0;40000;33000;48000;24000
45401.0;40000;33000;48000;24000
46627.0;40000;33000;48000;24000
46701.0;40000;33000;48000;24000
48912.0;61000;81000;48000;24000
49304.0;61000;81000;48000;24000
49704.0;61000;81000;48000;24000
50531.0;61000;81000;48000;24000
51207.0;61000;81000;48000;24000
52280.0;61000;81000;48000;24000
52501.0;61000;81000;48000;24000
52920.0;61000;81000;48000;24000
54129.0;61000;81000;48000;24000
54747.0;61000;81000;48000;24000
55764.0;61000;81000;48000;24000
55860.0;61000;81000;48000;24000
56786.0;61000;81000;48000;24000
57785.0;61000;81000;48000;24000
57846.0;61000;81000;48000;24000
58554.0;61000;81000;48000;24000
58557.0;61000;81000;48000;24000
58800.0;61000;81000;48000;24000
58862.0;61000;81000;48000;24000
61807.0;61000;81000;48000;24000
64392.0;61000;81000;48000;24000
65560.0;61000;81000;48000;24000
66435.0;61000;81000;48000;24000
67353.0;61000;81000;48000;24000
67691.0;61000;81000;48000;24000
68313.0;61000;81000;48000;24000
68728.0;61000;81000;48000;24000
70000.0;61000;81000;48000;24000
70068.0;61000;81000;48000;24000
70380.0;61000;81000;48000;24000
70560.0;61000;81000;48000;24000
71334.0;61000;81000;48000;24000
72721.0;61000;81000;48000;24000
74565.0;61000;81000;48000;24000
76448.0;61000;81000;48000;24000
77018.0;61000;81000;48000;24000
77021.0;61000;81000;48000;24000
77616.0;61000;81000;48000;24000
78048.0;61000;81000;48000;24000
78072.0;61000;81000;48000;24000
78603.0;61000;81000;48000;24000
81144.0;125000;81000;48000;24000
87502.0;125000;81000;48000;24000
91084.0;125000;81000;48000;24000
94337.0;125000;81000;48000;24000
95718.0;125000;81000;48000;24000
97536.0;125000;81000;48000;24000
98271.0;125000;81000;48000;24000
98528.0;125000;81000;48000;24000
100282.0;125000;81000;48000;24000
101652.0;125000;81000;48000;24000
102524.0;125000;81000;48000;24000
105958.0;125000;81000;48000;24000
106420.0;125000;81000;48000;24000
108859.0;125000;81000;48000;24000
109368.0;125000;81000;48000;24000
136469.0;125000;81000;48000;24000
138989.0;125000;81000;48000;24000
144440.0;125000;81000;48000;24000
146974.0;125000;81000;48000;24000
147364.0;125000;81000;48000;24000
148160.0;125000;81000;48000;24000
156144.0;125000;81000;48000;24000
159716.0;125000;81000;48000;24000
161721.0;125000;81000;48000;24000
177576.0;125000;81000;48000;24000
207958.0;125000;81000;48000;24000
209649.0;125000;81000;48000;24000
213888.0;125000;81000;48000;24000
218748.0;125000;81000;48000;24000
227621.0;125000;81000;48000;24000
227710.0;125000;81000;48000;24000
284863.0;125000;81000;48000;24000
338688.0;125000;81000;48000;24000
412751.0;125000;81000;48000;24000
