6496.0;3076.0;*
6570.0;3076.0;*
6600.0;3076.0;*
6622.0;3076.0;*
6625.0;3076.0;*
6718.0;3076.0;*
6815.0;3076.0;*
6840.0;3076.0;*
6910.0;3076.0;*
6992.0;3076.0;*
7050.0;3076.0;*
7175.0;3076.0;*
7184.0;3076.0;*
7300.0;3076.0;*
7330.0;3076.0;*
7525.0;3076.0;*
7528.0;3076.0;*
7592.0;3076.0;*
7690.0;3076.0;*
7800.0;3076.0;*
7830.0;3076.0;*
7844.0;3076.0;*
7924.0;3076.0;*
7950.0;3076.0;*
8000.0;3076.0;*
8034.0;3076.0;*
8146.0;3076.0;*
8200.0;3076.0;*
8268.0;3076.0;*
8312.0;3076.0;*
8378.0;3076.0;*
8400.0;3076.0;*
8487.0;3076.0;*
8550.0;3076.0;*
8564.0;3076.0;*
8652.0;3076.0;*
8700.0;3076.0;*
8796.0;3076.0;*
9228.0;3076.0;*
9405.0;3076.0;*
9490.0;3076.0;*
9520.0;3076.0;*
9570.0;3076.0;*
9600.0;3076.0;*
9715.0;3076.0;*
9888.0;3076.0;*
9916.0;3076.0;*
10250.0;3076.0;*
10400.0;3076.0;*
10600.0;3076.0;*
10604.0;3076.0;*
10710.0;3076.0;*
10750.0;3076.0;*
10766.0;3076.0;*
10876.0;3076.0;*
11000.0;3076.0;*
11110.0;3076.0;*
11247.0;3076.0;*
11475.0;3076.0;*
11600.0;3076.0;*
11728.0;3076.0;*
11989.0;3076.0;*
12138.0;3076.0;*
12142.0;3076.0;*
12304.0;3076.0;*
12360.0;3076.0;*
1248.25;3076.0;*
12724.0;3076.0;*
12929.0;3076.0;*
12992.0;3076.0;*
13005.0;3076.0;*
13090.0;3076.0;*
13140.0;3076.0;*
13250.0;3076.0;*
13348.0;3076.0;*
13590.0;3076.0;*
13596.0;3076.0;*
13727.0;3076.0;*
13808.0;3076.0;*
13842.0;3076.0;*
14000.0;3076.0;*
14030.0;3076.0;*
14066.0;3076.0;*
14911.0;3076.0;*
15120.0;3076.0;*
15130.0;3076.0;*
15218.0;3076.0;*
15330.0;3076.0;*
15590.0;3076.0;*
15660.0;3076.0;*
15732.0;3076.0;*
16400.0;3076.0;*
16594.0;3076.0;*
17220.0;3076.0;*
17400.0;3076.0;*
17639.0;3076.0;*
17996.0;3076.0;*
19352.0;3076.0;*
20064.0;3076.0;*
20335.0;3076.0;*
21388.0;3076.0;*
21463.0;3076.0;*
21525.0;3076.0;*
21532.0;3076.0;*
21923.0;3076.0;*
22638.0;3076.0;*
23114.0;3076.0;*
23184.0;3076.0;*
23545.0;3076.0;*
24765.0;3076.0;*
25080.0;3076.0;*
25234.0;3076.0;*
25600.0;3076.0;*
25775.0;3076.0;*
25956.0;3076.0;*
26013.0;3076.0;*
26146.0;3076.0;*
26355.0;3076.0;*
26381.0;3076.0;*
26416.0;3076.0;*
26656.0;3076.0;*
27600.0;3076.0;*
27859.0;3076.0;*
28067.0;3076.0;*
28224.0;3076.0;*
29200.0;3076.0;*
29718.0;3076.0;*
29794.0;3076.0;*
30274.0;3076.0;*
30368.0;3076.0;*
30969.0;3076.0;*
30980.0;3076.0;*
31160.0;3076.0;*
34671.0;3076.0;*
34791.0;3076.0;*
34952.0;3076.0;*
35714.0;3076.0;*
35739.0;3076.0;*
36322.0;3076.0;*
36621.0;3076.0;*
37973.0;3076.0;*
38052.0;3076.0;*
38148.0;3076.0;*
38456.0;3076.0;*
39200.0;3076.0;*
40128.0;3076.0;*
41020.0;3076.0;*
41250.0;3076.0;*
41616.0;3076.0;*
42471.0;3076.0;*
45300.0;3076.0;*
45401.0;3076.0;*
46627.0;3076.0;*
46701.0;3076.0;*
48912.0;3076.0;*
49304.0;3076.0;*
49704.0;3076.0;*
50531.0;3076.0;*
51207.0;3076.0;*
52280.0;3076.0;*
52501.0;3076.0;*
52920.0;3076.0;*
54129.0;3076.0;*
54747.0;3076.0;*
55764.0;3076.0;*
55860.0;3076.0;*
56786.0;3076.0;*
57785.0;3076.0;*
57846.0;3076.0;*
58554.0;3076.0;*
58557.0;3076.0;*
58800.0;3076.0;*
58862.0;3076.0;*
61807.0;3076.0;*
64392.0;3076.0;*
65560.0;3076.0;*
66435.0;3076.0;*
67353.0;3076.0;*
67691.0;3076.0;*
68313.0;3076.0;*
68728.0;3076.0;*
70000.0;3076.0;*
70068.0;3076.0;*
70380.0;3076.0;*
70560.0;3076.0;*
71334.0;3076.0;*
72721.0;3076.0;*
74565.0;3076.0;*
76448.0;3076.0;*
77018.0;3076.0;*
77021.0;3076.0;*
77616.0;3076.0;*
78048.0;3076.0;*
78072.0;3076.0;*
78603.0;3076.0;*
81144.0;3076.0;*
87502.0;3076.0;*
91084.0;3076.0;*
94337.0;3076.0;*
95718.0;3076.0;*
97536.0;3076.0;*
98271.0;3076.0;*
98528.0;3076.0;*
100282.0;3076.0;*
101652.0;3076.0;*
102524.0;3076.0;*
105958.0;3076.0;*
106420.0;3076.0;*
108859.0;3076.0;*
109368.0;3076.0;*
136469.0;3076.0;*
138989.0;3076.0;*
144440.0;3076.0;*
146974.0;3076.0;*
147364.0;3076.0;*
148160.0;3076.0;*
156144.0;3076.0;*
159716.0;3076.0;*
161721.0;3076.0;*
177576.0;3076.0;*
207958.0;3076.0;*
209649.0;3076.0;*
213888.0;3076.0;*
218748.0;3076.0;*
227621.0;3076.0;*
227710.0;3076.0;*
284863.0;3076.0;*
338688.0;3076.0;*
412751.0;3076.0;*
