4140.0;]0.0, 412751];*
4160.0;]0.0, 412751];*
4175.0;]0.0, 412751];*
4200.0;]0.0, 412751];*
4202.0;]0.0, 412751];*
4354.0;]0.0, 412751];*
4370.0;]0.0, 412751];*
4380.0;]0.0, 412751];*
4398.0;]0.0, 412751];*
4400.0;]0.0, 412751];*
4479.0;]0.0, 412751];*
4480.0;]0.0, 412751];*
4614.0;]0.0, 412751];*
4618.0;]0.0, 412751];*
4638.0;]0.0, 412751];*
4662.0;]0.0, 412751];*
4800.0;]0.0, 412751];*
4932.0;]0.0, 412751];*
4944.0;]0.0, 412751];*
4958.0;]0.0, 412751];*
5000.0;]0.0, 412751];*
5021.0;]0.0, 412751];*
5110.0;]0.0, 412751];*
5125.0;]0.0, 412751];*
5168.0;]0.0, 412751];*
5175.0;]0.0, 412751];*
5200.0;]0.0, 412751];*
5225.0;]0.0, 412751];*
5244.0;]0.0, 412751];*
5285.0;]0.0, 412751];*
5300.0;]0.0, 412751];*
5392.0;]0.0, 412751];*
5440.0;]0.0, 412751];*
5560.0;]0.0, 412751];*
5600.0;]0.0, 412751];*
5640.0;]0.0, 412751];*
5646.0;]0.0, 412751];*
5694.0;]0.0, 412751];*
5800.0;]0.0, 412751];*
5840.0;]0.0, 412751];*
5883.0;]0.0, 412751];*
5898.0;]0.0, 412751];*
5900.0;]0.0, 412751];*
5972.0;]0.0, 412751];*
5979.0;]0.0, 412751];*
6039.0;]0.0, 412751];*
6118.0;]0.0, 412751];*
6120.0;]0.0, 412751];*
6122.0;]0.0, 412751];*
6150.0;]0.0, 412751];*
6152.0;]0.0, 412751];*
6165.0;]0.0, 412751];*
6250.0;]0.0, 412751];*
6362.0;]0.0, 412751];*
6404.0;]0.0, 412751];*
6496.0;]0.0, 412751];*
6570.0;]0.0, 412751];*
6600.0;]0.0, 412751];*
6622.0;]0.0, 412751];*
6625.0;]0.0, 412751];*
6718.0;]0.0, 412751];*
6815.0;]0.0, 412751];*
6840.0;]0.0, 412751];*
6910.0;]0.0, 412751];*
6992.0;]0.0, 412751];*
7050.0;]0.0, 412751];*
7175.0;]0.0, 412751];*
7184.0;]0.0, 412751];*
7300.0;]0.0, 412751];*
7330.0;]0.0, 412751];*
7525.0;]0.0, 412751];*
7528.0;]0.0, 412751];*
7592.0;]0.0, 412751];*
7690.0;]0.0, 412751];*
7800.0;]0.0, 412751];*
7830.0;]0.0, 412751];*
7844.0;]0.0, 412751];*
7924.0;]0.0, 412751];*
7950.0;]0.0, 412751];*
8000.0;]0.0, 412751];*
8034.0;]0.0, 412751];*
8146.0;]0.0, 412751];*
8200.0;]0.0, 412751];*
8268.0;]0.0, 412751];*
8312.0;]0.0, 412751];*
8378.0;]0.0, 412751];*
8400.0;]0.0, 412751];*
8487.0;]0.0, 412751];*
8550.0;]0.0, 412751];*
8564.0;]0.0, 412751];*
8652.0;]0.0, 412751];*
8700.0;]0.0, 412751];*
8796.0;]0.0, 412751];*
9228.0;]0.0, 412751];*
9405.0;]0.0, 412751];*
9490.0;]0.0, 412751];*
9520.0;]0.0, 412751];*
9570.0;]0.0, 412751];*
9600.0;]0.0, 412751];*
9715.0;]0.0, 412751];*
9888.0;]0.0, 412751];*
9916.0;]0.0, 412751];*
10250.0;]0.0, 412751];*
10400.0;]0.0, 412751];*
10600.0;]0.0, 412751];*
10604.0;]0.0, 412751];*
10710.0;]0.0, 412751];*
10750.0;]0.0, 412751];*
10766.0;]0.0, 412751];*
10876.0;]0.0, 412751];*
11000.0;]0.0, 412751];*
11110.0;]0.0, 412751];*
11247.0;]0.0, 412751];*
11475.0;]0.0, 412751];*
11600.0;]0.0, 412751];*
11728.0;]0.0, 412751];*
11989.0;]0.0, 412751];*
12138.0;]0.0, 412751];*
12142.0;]0.0, 412751];*
12304.0;]0.0, 412751];*
12360.0;]0.0, 412751];*
1248.25;]0.0, 412751];*
12724.0;]0.0, 412751];*
12929.0;]0.0, 412751];*
12992.0;]0.0, 412751];*
13005.0;]0.0, 412751];*
13090.0;]0.0, 412751];*
13140.0;]0.0, 412751];*
13250.0;]0.0, 412751];*
13348.0;]0.0, 412751];*
13590.0;]0.0, 412751];*
13596.0;]0.0, 412751];*
13727.0;]0.0, 412751];*
13808.0;]0.0, 412751];*
13842.0;]0.0, 412751];*
14000.0;]0.0, 412751];*
14030.0;]0.0, 412751];*
14066.0;]0.0, 412751];*
14911.0;]0.0, 412751];*
15120.0;]0.0, 412751];*
15130.0;]0.0, 412751];*
15218.0;]0.0, 412751];*
15330.0;]0.0, 412751];*
15590.0;]0.0, 412751];*
15660.0;]0.0, 412751];*
15732.0;]0.0, 412751];*
16400.0;]0.0, 412751];*
16594.0;]0.0, 412751];*
17220.0;]0.0, 412751];*
17400.0;]0.0, 412751];*
17639.0;]0.0, 412751];*
17996.0;]0.0, 412751];*
19352.0;]0.0, 412751];*
20064.0;]0.0, 412751];*
20335.0;]0.0, 412751];*
21388.0;]0.0, 412751];*
21463.0;]0.0, 412751];*
21525.0;]0.0, 412751];*
21532.0;]0.0, 412751];*
21923.0;]0.0, 412751];*
22638.0;]0.0, 412751];*
23114.0;]0.0, 412751];*
23184.0;]0.0, 412751];*
23545.0;]0.0, 412751];*
24765.0;]0.0, 412751];*
25080.0;]0.0, 412751];*
25234.0;]0.0, 412751];*
25600.0;]0.0, 412751];*
25775.0;]0.0, 412751];*
25956.0;]0.0, 412751];*
26013.0;]0.0, 412751];*
26146.0;]0.0, 412751];*
26355.0;]0.0, 412751];*
26381.0;]0.0, 412751];*
26416.0;]0.0, 412751];*
26656.0;]0.0, 412751];*
27600.0;]0.0, 412751];*
27859.0;]0.0, 412751];*
28067.0;]0.0, 412751];*
28224.0;]0.0, 412751];*
29200.0;]0.0, 412751];*
29718.0;]0.0, 412751];*
29794.0;]0.0, 412751];*
30274.0;]0.0, 412751];*
30368.0;]0.0, 412751];*
30969.0;]0.0, 412751];*
30980.0;]0.0, 412751];*
31160.0;]0.0, 412751];*
34671.0;]0.0, 412751];*
34791.0;]0.0, 412751];*
34952.0;]0.0, 412751];*
35714.0;]0.0, 412751];*
35739.0;]0.0, 412751];*
36322.0;]0.0, 412751];*
36621.0;]0.0, 412751];*
37973.0;]0.0, 412751];*
38052.0;]0.0, 412751];*
38148.0;]0.0, 412751];*
38456.0;]0.0, 412751];*
39200.0;]0.0, 412751];*
40128.0;]0.0, 412751];*
41020.0;]0.0, 412751];*
41250.0;]0.0, 412751];*
41616.0;]0.0, 412751];*
42471.0;]0.0, 412751];*
45300.0;]0.0, 412751];*
45401.0;]0.0, 412751];*
46627.0;]0.0, 412751];*
46701.0;]0.0, 412751];*
48912.0;]0.0, 412751];*
49304.0;]0.0, 412751];*
49704.0;]0.0, 412751];*
50531.0;]0.0, 412751];*
51207.0;]0.0, 412751];*
52280.0;]0.0, 412751];*
52501.0;]0.0, 412751];*
52920.0;]0.0, 412751];*
54129.0;]0.0, 412751];*
54747.0;]0.0, 412751];*
55764.0;]0.0, 412751];*
55860.0;]0.0, 412751];*
56786.0;]0.0, 412751];*
57785.0;]0.0, 412751];*
57846.0;]0.0, 412751];*
58554.0;]0.0, 412751];*
58557.0;]0.0, 412751];*
58800.0;]0.0, 412751];*
58862.0;]0.0, 412751];*
61807.0;]0.0, 412751];*
64392.0;]0.0, 412751];*
65560.0;]0.0, 412751];*
66435.0;]0.0, 412751];*
67353.0;]0.0, 412751];*
67691.0;]0.0, 412751];*
68313.0;]0.0, 412751];*
68728.0;]0.0, 412751];*
70000.0;]0.0, 412751];*
70068.0;]0.0, 412751];*
70380.0;]0.0, 412751];*
70560.0;]0.0, 412751];*
71334.0;]0.0, 412751];*
72721.0;]0.0, 412751];*
74565.0;]0.0, 412751];*
76448.0;]0.0, 412751];*
77018.0;]0.0, 412751];*
77021.0;]0.0, 412751];*
77616.0;]0.0, 412751];*
78048.0;]0.0, 412751];*
78072.0;]0.0, 412751];*
78603.0;]0.0, 412751];*
81144.0;]0.0, 412751];*
87502.0;]0.0, 412751];*
91084.0;]0.0, 412751];*
94337.0;]0.0, 412751];*
95718.0;]0.0, 412751];*
97536.0;]0.0, 412751];*
98271.0;]0.0, 412751];*
98528.0;]0.0, 412751];*
100282.0;]0.0, 412751];*
101652.0;]0.0, 412751];*
102524.0;]0.0, 412751];*
105958.0;]0.0, 412751];*
106420.0;]0.0, 412751];*
108859.0;]0.0, 412751];*
109368.0;]0.0, 412751];*
136469.0;]0.0, 412751];*
138989.0;]0.0, 412751];*
144440.0;]0.0, 412751];*
146974.0;]0.0, 412751];*
147364.0;]0.0, 412751];*
148160.0;]0.0, 412751];*
156144.0;]0.0, 412751];*
159716.0;]0.0, 412751];*
161721.0;]0.0, 412751];*
177576.0;]0.0, 412751];*
207958.0;]0.0, 412751];*
209649.0;]0.0, 412751];*
213888.0;]0.0, 412751];*
218748.0;]0.0, 412751];*
227621.0;]0.0, 412751];*
227710.0;]0.0, 412751];*
284863.0;]0.0, 412751];*
338688.0;]0.0, 412751];*
412751.0;]0.0, 412751];*
