813.15;[0.0, 10000.0[;[0.0, 25000.0[;*
814.79;[0.0, 10000.0[;[0.0, 25000.0[;*
814.95;[0.0, 10000.0[;[0.0, 25000.0[;*
815.25;[0.0, 10000.0[;[0.0, 25000.0[;*
816.0;[0.0, 10000.0[;[0.0, 25000.0[;*
819.55;[0.0, 10000.0[;[0.0, 25000.0[;*
820.88;[0.0, 10000.0[;[0.0, 25000.0[;*
821.37;[0.0, 10000.0[;[0.0, 25000.0[;*
822.88;[0.0, 10000.0[;[0.0, 25000.0[;*
825.52;[0.0, 10000.0[;[0.0, 25000.0[;*
834.0;[0.0, 10000.0[;[0.0, 25000.0[;*
837.75;[0.0, 10000.0[;[0.0, 25000.0[;*
843.36;[0.0, 10000.0[;[0.0, 25000.0[;*
843.68;[0.0, 10000.0[;[0.0, 25000.0[;*
845.54;[0.0, 10000.0[;[0.0, 25000.0[;*
853.25;[0.0, 10000.0[;[0.0, 25000.0[;*
858.5;[0.0, 10000.0[;[0.0, 25000.0[;*
859.0;[0.0, 10000.0[;[0.0, 25000.0[;*
871.0;[0.0, 10000.0[;[0.0, 25000.0[;*
878.0;[0.0, 10000.0[;[0.0, 25000.0[;*
878.44;[0.0, 10000.0[;[0.0, 25000.0[;*
881.12;[0.0, 10000.0[;[0.0, 25000.0[;*
882.0;[0.0, 10000.0[;[0.0, 25000.0[;*
883.65;[0.0, 10000.0[;[0.0, 25000.0[;*
884.0;[0.0, 10000.0[;[0.0, 25000.0[;*
885.58;[0.0, 10000.0[;[0.0, 25000.0[;*
887.17;[0.0, 10000.0[;[0.0, 25000.0[;*
889.9;[0.0, 10000.0[;[0.0, 25000.0[;*
894.15;[0.0, 10000.0[;[0.0, 25000.0[;*
894.24;[0.0, 10000.0[;[0.0, 25000.0[;*
894.49;[0.0, 10000.0[;[0.0, 25000.0[;*
894.51;[0.0, 10000.0[;[0.0, 25000.0[;*
898.09;[0.0, 10000.0[;[0.0, 25000.0[;*
900.0;[0.0, 10000.0[;[0.0, 25000.0[;*
902.95;[0.0, 10000.0[;[0.0, 25000.0[;*
903.0;[0.0, 10000.0[;[0.0, 25000.0[;*
908.0;[0.0, 10000.0[;[0.0, 25000.0[;*
910.37;[0.0, 10000.0[;[0.0, 25000.0[;*
911.0;[0.0, 10000.0[;[0.0, 25000.0[;*
912.0;[0.0, 10000.0[;[0.0, 25000.0[;*
915.25;[0.0, 10000.0[;[0.0, 25000.0[;*
922.19;[0.0, 10000.0[;[0.0, 25000.0[;*
923.25;[0.0, 10000.0[;[0.0, 25000.0[;*
924.75;[0.0, 10000.0[;[0.0, 25000.0[;*
928.0;[0.0, 10000.0[;[0.0, 25000.0[;*
928.5;[0.0, 10000.0[;[0.0, 25000.0[;*
934.75;[0.0, 10000.0[;[0.0, 25000.0[;*
942.24;[0.0, 10000.0[;[0.0, 25000.0[;*
944.05;[0.0, 10000.0[;[0.0, 25000.0[;*
946.07;[0.0, 10000.0[;[0.0, 25000.0[;*
948.37;[0.0, 10000.0[;[0.0, 25000.0[;*
952.17;[0.0, 10000.0[;[0.0, 25000.0[;*
952.34;[0.0, 10000.0[;[0.0, 25000.0[;*
954.0;[0.0, 10000.0[;[0.0, 25000.0[;*
956.68;[0.0, 10000.0[;[0.0, 25000.0[;*
958.0;[0.0, 10000.0[;[0.0, 25000.0[;*
960.75;[0.0, 10000.0[;[0.0, 25000.0[;*
961.64;[0.0, 10000.0[;[0.0, 25000.0[;*
962.1;[0.0, 10000.0[;[0.0, 25000.0[;*
968.7;[0.0, 10000.0[;[0.0, 25000.0[;*
968.81;[0.0, 10000.0[;[0.0, 25000.0[;*
968.95;[0.0, 10000.0[;[0.0, 25000.0[;*
969.0;[0.0, 10000.0[;[0.0, 25000.0[;*
969.01;[0.0, 10000.0[;[0.0, 25000.0[;*
971.09;[0.0, 10000.0[;[0.0, 25000.0[;*
971.8;[0.0, 10000.0[;[0.0, 25000.0[;*
971.84;[0.0, 10000.0[;[0.0, 25000.0[;*
974.0;[0.0, 10000.0[;[0.0, 25000.0[;*
979.0;[0.0, 10000.0[;[0.0, 25000.0[;*
979.56;[0.0, 10000.0[;[0.0, 25000.0[;*
980.0;[0.0, 10000.0[;[0.0, 25000.0[;*
982.0;[0.0, 10000.0[;[0.0, 25000.0[;*
983.5;[0.0, 10000.0[;[0.0, 25000.0[;*
983.75;[0.0, 10000.0[;[0.0, 25000.0[;*
984.05;[0.0, 10000.0[;[0.0, 25000.0[;*
984.21;[0.0, 10000.0[;[0.0, 25000.0[;*
987.0;[0.0, 10000.0[;[0.0, 25000.0[;*
989.61;[0.0, 10000.0[;[0.0, 25000.0[;*
990.0;[0.0, 10000.0[;[0.0, 25000.0[;*
991.0;[0.0, 10000.0[;[0.0, 25000.0[;*
991.5;[0.0, 10000.0[;[0.0, 25000.0[;*
993.0;[0.0, 10000.0[;[0.0, 25000.0[;*
993.21;[0.0, 10000.0[;[0.0, 25000.0[;*
993.25;[0.0, 10000.0[;[0.0, 25000.0[;*
995.63;[0.0, 10000.0[;[0.0, 25000.0[;*
997.65;[0.0, 10000.0[;[0.0, 25000.0[;*
1000.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1003.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1003.8;[0.0, 10000.0[;[0.0, 25000.0[;*
1004.26;[0.0, 10000.0[;[0.0, 25000.0[;*
1006.25;[0.0, 10000.0[;[0.0, 25000.0[;*
1007.71;[0.0, 10000.0[;[0.0, 25000.0[;*
1008.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1008.7;[0.0, 10000.0[;[0.0, 25000.0[;*
1009.7;[0.0, 10000.0[;[0.0, 25000.0[;*
1012.4;[0.0, 10000.0[;[0.0, 25000.0[;*
1012.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1017.15;[0.0, 10000.0[;[0.0, 25000.0[;*
1018.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1019.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1019.46;[0.0, 10000.0[;[0.0, 25000.0[;*
1020.22;[0.0, 10000.0[;[0.0, 25000.0[;*
1020.45;[0.0, 10000.0[;[0.0, 25000.0[;*
1022.32;[0.0, 10000.0[;[0.0, 25000.0[;*
1022.59;[0.0, 10000.0[;[0.0, 25000.0[;*
1024.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1024.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1025.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1025.55;[0.0, 10000.0[;[0.0, 25000.0[;*
1025.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1026.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1026.84;[0.0, 10000.0[;[0.0, 25000.0[;*
1027.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1030.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1030.05;[0.0, 10000.0[;[0.0, 25000.0[;*
1031.05;[0.0, 10000.0[;[0.0, 25000.0[;*
1032.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1032.53;[0.0, 10000.0[;[0.0, 25000.0[;*
1033.23;[0.0, 10000.0[;[0.0, 25000.0[;*
1034.38;[0.0, 10000.0[;[0.0, 25000.0[;*
1035.85;[0.0, 10000.0[;[0.0, 25000.0[;*
1036.7;[0.0, 10000.0[;[0.0, 25000.0[;*
1038.26;[0.0, 10000.0[;[0.0, 25000.0[;*
1041.55;[0.0, 10000.0[;[0.0, 25000.0[;*
1044.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1044.88;[0.0, 10000.0[;[0.0, 25000.0[;*
1045.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1045.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1046.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1047.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1048.17;[0.0, 10000.0[;[0.0, 25000.0[;*
1054.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1059.23;[0.0, 10000.0[;[0.0, 25000.0[;*
1059.65;[0.0, 10000.0[;[0.0, 25000.0[;*
1060.1;[0.0, 10000.0[;[0.0, 25000.0[;*
1061.05;[0.0, 10000.0[;[0.0, 25000.0[;*
1061.7;[0.0, 10000.0[;[0.0, 25000.0[;*
1062.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1062.8;[0.0, 10000.0[;[0.0, 25000.0[;*
1066.33;[0.0, 10000.0[;[0.0, 25000.0[;*
1066.82;[0.0, 10000.0[;[0.0, 25000.0[;*
1068.74;[0.0, 10000.0[;[0.0, 25000.0[;*
1069.25;[0.0, 10000.0[;[0.0, 25000.0[;*
1069.3;[0.0, 10000.0[;[0.0, 25000.0[;*
1069.61;[0.0, 10000.0[;[0.0, 25000.0[;*
1069.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1070.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1070.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1071.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1072.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1073.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1074.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1075.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1075.01;[0.0, 10000.0[;[0.0, 25000.0[;*
1075.3;[0.0, 10000.0[;[0.0, 25000.0[;*
1075.83;[0.0, 10000.0[;[0.0, 25000.0[;*
1075.98;[0.0, 10000.0[;[0.0, 25000.0[;*
1078.41;[0.0, 10000.0[;[0.0, 25000.0[;*
1078.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1079.83;[0.0, 10000.0[;[0.0, 25000.0[;*
1081.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1083.38;[0.0, 10000.0[;[0.0, 25000.0[;*
1083.51;[0.0, 10000.0[;[0.0, 25000.0[;*
1084.95;[0.0, 10000.0[;[0.0, 25000.0[;*
1085.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1086.8;[0.0, 10000.0[;[0.0, 25000.0[;*
1090.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1091.08;[0.0, 10000.0[;[0.0, 25000.0[;*
1092.95;[0.0, 10000.0[;[0.0, 25000.0[;*
1093.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1094.61;[0.0, 10000.0[;[0.0, 25000.0[;*
1095.66;[0.0, 10000.0[;[0.0, 25000.0[;*
1096.58;[0.0, 10000.0[;[0.0, 25000.0[;*
1096.7;[0.0, 10000.0[;[0.0, 25000.0[;*
1097.35;[0.0, 10000.0[;[0.0, 25000.0[;*
1098.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1098.7;[0.0, 10000.0[;[0.0, 25000.0[;*
1100.81;[0.0, 10000.0[;[0.0, 25000.0[;*
1101.44;[0.0, 10000.0[;[0.0, 25000.0[;*
1101.53;[0.0, 10000.0[;[0.0, 25000.0[;*
1103.06;[0.0, 10000.0[;[0.0, 25000.0[;*
1104.9;[0.0, 10000.0[;[0.0, 25000.0[;*
1105.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1106.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1107.27;[0.0, 10000.0[;[0.0, 25000.0[;*
1108.25;[0.0, 10000.0[;[0.0, 25000.0[;*
1111.55;[0.0, 10000.0[;[0.0, 25000.0[;*
1112.69;[0.0, 10000.0[;[0.0, 25000.0[;*
1114.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1114.66;[0.0, 10000.0[;[0.0, 25000.0[;*
1115.73;[0.0, 10000.0[;[0.0, 25000.0[;*
1117.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1118.37;[0.0, 10000.0[;[0.0, 25000.0[;*
1119.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1120.01;[0.0, 10000.0[;[0.0, 25000.0[;*
1121.41;[0.0, 10000.0[;[0.0, 25000.0[;*
1122.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1123.25;[0.0, 10000.0[;[0.0, 25000.0[;*
1124.05;[0.0, 10000.0[;[0.0, 25000.0[;*
1127.05;[0.0, 10000.0[;[0.0, 25000.0[;*
1128.66;[0.0, 10000.0[;[0.0, 25000.0[;*
1130.05;[0.0, 10000.0[;[0.0, 25000.0[;*
1132.2;[0.0, 10000.0[;[0.0, 25000.0[;*
1132.64;[0.0, 10000.0[;[0.0, 25000.0[;*
1133.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1135.34;[0.0, 10000.0[;[0.0, 25000.0[;*
1136.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1136.78;[0.0, 10000.0[;[0.0, 25000.0[;*
1139.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1140.2;[0.0, 10000.0[;[0.0, 25000.0[;*
1141.55;[0.0, 10000.0[;[0.0, 25000.0[;*
1143.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1144.22;[0.0, 10000.0[;[0.0, 25000.0[;*
1145.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1146.02;[0.0, 10000.0[;[0.0, 25000.0[;*
1148.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1149.03;[0.0, 10000.0[;[0.0, 25000.0[;*
1149.3;[0.0, 10000.0[;[0.0, 25000.0[;*
1150.74;[0.0, 10000.0[;[0.0, 25000.0[;*
1151.37;[0.0, 10000.0[;[0.0, 25000.0[;*
1151.59;[0.0, 10000.0[;[0.0, 25000.0[;*
1151.63;[0.0, 10000.0[;[0.0, 25000.0[;*
1153.36;[0.0, 10000.0[;[0.0, 25000.0[;*
1154.99;[0.0, 10000.0[;[0.0, 25000.0[;*
1155.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1156.73;[0.0, 10000.0[;[0.0, 25000.0[;*
1157.98;[0.0, 10000.0[;[0.0, 25000.0[;*
1158.18;[0.0, 10000.0[;[0.0, 25000.0[;*
1158.81;[0.0, 10000.0[;[0.0, 25000.0[;*
1161.36;[0.0, 10000.0[;[0.0, 25000.0[;*
1162.28;[0.0, 10000.0[;[0.0, 25000.0[;*
1162.84;[0.0, 10000.0[;[0.0, 25000.0[;*
1163.81;[0.0, 10000.0[;[0.0, 25000.0[;*
1165.6;[0.0, 10000.0[;[0.0, 25000.0[;*
1165.69;[0.0, 10000.0[;[0.0, 25000.0[;*
1170.39;[0.0, 10000.0[;[0.0, 25000.0[;*
1171.95;[0.0, 10000.0[;[0.0, 25000.0[;*
1172.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1172.87;[0.0, 10000.0[;[0.0, 25000.0[;*
1173.3;[0.0, 10000.0[;[0.0, 25000.0[;*
1174.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1174.95;[0.0, 10000.0[;[0.0, 25000.0[;*
1176.82;[0.0, 10000.0[;[0.0, 25000.0[;*
1177.81;[0.0, 10000.0[;[0.0, 25000.0[;*
1179.42;[0.0, 10000.0[;[0.0, 25000.0[;*
1180.34;[0.0, 10000.0[;[0.0, 25000.0[;*
1182.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1184.59;[0.0, 10000.0[;[0.0, 25000.0[;*
1185.05;[0.0, 10000.0[;[0.0, 25000.0[;*
1186.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1187.2;[0.0, 10000.0[;[0.0, 25000.0[;*
1188.61;[0.0, 10000.0[;[0.0, 25000.0[;*
1189.06;[0.0, 10000.0[;[0.0, 25000.0[;*
1189.53;[0.0, 10000.0[;[0.0, 25000.0[;*
1191.24;[0.0, 10000.0[;[0.0, 25000.0[;*
1191.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1192.39;[0.0, 10000.0[;[0.0, 25000.0[;*
1192.82;[0.0, 10000.0[;[0.0, 25000.0[;*
1195.98;[0.0, 10000.0[;[0.0, 25000.0[;*
1196.2;[0.0, 10000.0[;[0.0, 25000.0[;*
1196.57;[0.0, 10000.0[;[0.0, 25000.0[;*
1196.89;[0.0, 10000.0[;[0.0, 25000.0[;*
1197.63;[0.0, 10000.0[;[0.0, 25000.0[;*
1198.36;[0.0, 10000.0[;[0.0, 25000.0[;*
1198.58;[0.0, 10000.0[;[0.0, 25000.0[;*
1198.98;[0.0, 10000.0[;[0.0, 25000.0[;*
1199.3;[0.0, 10000.0[;[0.0, 25000.0[;*
1200.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1200.2;[0.0, 10000.0[;[0.0, 25000.0[;*
1200.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1201.41;[0.0, 10000.0[;[0.0, 25000.0[;*
1204.31;[0.0, 10000.0[;[0.0, 25000.0[;*
1204.81;[0.0, 10000.0[;[0.0, 25000.0[;*
1206.35;[0.0, 10000.0[;[0.0, 25000.0[;*
1208.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1209.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1210.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1213.05;[0.0, 10000.0[;[0.0, 25000.0[;*
1213.51;[0.0, 10000.0[;[0.0, 25000.0[;*
1213.64;[0.0, 10000.0[;[0.0, 25000.0[;*
1216.44;[0.0, 10000.0[;[0.0, 25000.0[;*
1217.7;[0.0, 10000.0[;[0.0, 25000.0[;*
1219.05;[0.0, 10000.0[;[0.0, 25000.0[;*
1220.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1221.95;[0.0, 10000.0[;[0.0, 25000.0[;*
1222.28;[0.0, 10000.0[;[0.0, 25000.0[;*
1222.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1223.24;[0.0, 10000.0[;[0.0, 25000.0[;*
1224.04;[0.0, 10000.0[;[0.0, 25000.0[;*
1224.2;[0.0, 10000.0[;[0.0, 25000.0[;*
1227.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1227.93;[0.0, 10000.0[;[0.0, 25000.0[;*
1231.02;[0.0, 10000.0[;[0.0, 25000.0[;*
1231.05;[0.0, 10000.0[;[0.0, 25000.0[;*
1232.88;[0.0, 10000.0[;[0.0, 25000.0[;*
1233.9;[0.0, 10000.0[;[0.0, 25000.0[;*
1237.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1238.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1238.62;[0.0, 10000.0[;[0.0, 25000.0[;*
1238.77;[0.0, 10000.0[;[0.0, 25000.0[;*
1239.98;[0.0, 10000.0[;[0.0, 25000.0[;*
1242.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1242.41;[0.0, 10000.0[;[0.0, 25000.0[;*
1243.58;[0.0, 10000.0[;[0.0, 25000.0[;*
1245.32;[0.0, 10000.0[;[0.0, 25000.0[;*
1247.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1248.27;[0.0, 10000.0[;[0.0, 25000.0[;*
1249.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1250.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1251.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1251.39;[0.0, 10000.0[;[0.0, 25000.0[;*
1251.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1252.88;[0.0, 10000.0[;[0.0, 25000.0[;*
1253.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1255.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1256.56;[0.0, 10000.0[;[0.0, 25000.0[;*
1259.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1260.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1261.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1262.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1262.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1263.54;[0.0, 10000.0[;[0.0, 25000.0[;*
1263.93;[0.0, 10000.0[;[0.0, 25000.0[;*
1264.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1266.35;[0.0, 10000.0[;[0.0, 25000.0[;*
1269.03;[0.0, 10000.0[;[0.0, 25000.0[;*
1270.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1271.42;[0.0, 10000.0[;[0.0, 25000.0[;*
1272.03;[0.0, 10000.0[;[0.0, 25000.0[;*
1273.05;[0.0, 10000.0[;[0.0, 25000.0[;*
1273.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1275.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1276.04;[0.0, 10000.0[;[0.0, 25000.0[;*
1277.87;[0.0, 10000.0[;[0.0, 25000.0[;*
1278.3;[0.0, 10000.0[;[0.0, 25000.0[;*
1278.81;[0.0, 10000.0[;[0.0, 25000.0[;*
1279.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1279.59;[0.0, 10000.0[;[0.0, 25000.0[;*
1279.66;[0.0, 10000.0[;[0.0, 25000.0[;*
1280.98;[0.0, 10000.0[;[0.0, 25000.0[;*
1281.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1281.92;[0.0, 10000.0[;[0.0, 25000.0[;*
1282.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1282.63;[0.0, 10000.0[;[0.0, 25000.0[;*
1283.81;[0.0, 10000.0[;[0.0, 25000.0[;*
1284.89;[0.0, 10000.0[;[0.0, 25000.0[;*
1286.07;[0.0, 10000.0[;[0.0, 25000.0[;*
1286.81;[0.0, 10000.0[;[0.0, 25000.0[;*
1287.57;[0.0, 10000.0[;[0.0, 25000.0[;*
1288.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1289.65;[0.0, 10000.0[;[0.0, 25000.0[;*
1289.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1289.9;[0.0, 10000.0[;[0.0, 25000.0[;*
1290.4;[0.0, 10000.0[;[0.0, 25000.0[;*
1291.23;[0.0, 10000.0[;[0.0, 25000.0[;*
1292.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1293.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1294.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1298.8;[0.0, 10000.0[;[0.0, 25000.0[;*
1300.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1300.35;[0.0, 10000.0[;[0.0, 25000.0[;*
1300.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1301.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1301.61;[0.0, 10000.0[;[0.0, 25000.0[;*
1301.7;[0.0, 10000.0[;[0.0, 25000.0[;*
1302.95;[0.0, 10000.0[;[0.0, 25000.0[;*
1304.02;[0.0, 10000.0[;[0.0, 25000.0[;*
1305.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1308.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1309.8;[0.0, 10000.0[;[0.0, 25000.0[;*
1315.05;[0.0, 10000.0[;[0.0, 25000.0[;*
1316.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1318.83;[0.0, 10000.0[;[0.0, 25000.0[;*
1320.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1320.02;[0.0, 10000.0[;[0.0, 25000.0[;*
1320.72;[0.0, 10000.0[;[0.0, 25000.0[;*
1320.79;[0.0, 10000.0[;[0.0, 25000.0[;*
1321.98;[0.0, 10000.0[;[0.0, 25000.0[;*
1322.3;[0.0, 10000.0[;[0.0, 25000.0[;*
1323.0;[0.0, 10000.0[;[0.0, 25000.0[;*
