958.0;[0.0, 10000.0[;[0.0, 25000.0[;*
959.04;[0.0, 10000.0[;[0.0, 25000.0[;*
960.0;[0.0, 10000.0[;[0.0, 25000.0[;*
961.0;[0.0, 10000.0[;[0.0, 25000.0[;*
962.1;[0.0, 10000.0[;[0.0, 25000.0[;*
964.0;[0.0, 10000.0[;[0.0, 25000.0[;*
965.0;[0.0, 10000.0[;[0.0, 25000.0[;*
966.0;[0.0, 10000.0[;[0.0, 25000.0[;*
968.0;[0.0, 10000.0[;[0.0, 25000.0[;*
969.0;[0.0, 10000.0[;[0.0, 25000.0[;*
971.0;[0.0, 10000.0[;[0.0, 25000.0[;*
973.0;[0.0, 10000.0[;[0.0, 25000.0[;*
973.5;[0.0, 10000.0[;[0.0, 25000.0[;*
975.0;[0.0, 10000.0[;[0.0, 25000.0[;*
975.37;[0.0, 10000.0[;[0.0, 25000.0[;*
976.25;[0.0, 10000.0[;[0.0, 25000.0[;*
978.43;[0.0, 10000.0[;[0.0, 25000.0[;*
980.0;[0.0, 10000.0[;[0.0, 25000.0[;*
980.8;[0.0, 10000.0[;[0.0, 25000.0[;*
981.26;[0.0, 10000.0[;[0.0, 25000.0[;*
982.0;[0.0, 10000.0[;[0.0, 25000.0[;*
982.49;[0.0, 10000.0[;[0.0, 25000.0[;*
983.92;[0.0, 10000.0[;[0.0, 25000.0[;*
984.0;[0.0, 10000.0[;[0.0, 25000.0[;*
985.0;[0.0, 10000.0[;[0.0, 25000.0[;*
988.0;[0.0, 10000.0[;[0.0, 25000.0[;*
988.9;[0.0, 10000.0[;[0.0, 25000.0[;*
990.0;[0.0, 10000.0[;[0.0, 25000.0[;*
990.66;[0.0, 10000.0[;[0.0, 25000.0[;*
991.0;[0.0, 10000.0[;[0.0, 25000.0[;*
993.0;[0.0, 10000.0[;[0.0, 25000.0[;*
995.0;[0.0, 10000.0[;[0.0, 25000.0[;*
996.0;[0.0, 10000.0[;[0.0, 25000.0[;*
998.0;[0.0, 10000.0[;[0.0, 25000.0[;*
999.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1000.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1001.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1002.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1002.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1003.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1003.8;[0.0, 10000.0[;[0.0, 25000.0[;*
1004.3;[0.0, 10000.0[;[0.0, 25000.0[;*
1007.93;[0.0, 10000.0[;[0.0, 25000.0[;*
1008.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1009.01;[0.0, 10000.0[;[0.0, 25000.0[;*
1010.0;[0.0, 10000.0[;[0.0, 25000.0[;*
