2450.0;]0.0, 969642];*
2513.0;]0.0, 969642];*
254.39;]0.0, 969642];*
2672.0;]0.0, 969642];*
2723.0;]0.0, 969642];*
2758.0;]0.0, 969642];*
2836.0;]0.0, 969642];*
2910.0;]0.0, 969642];*
2925.0;]0.0, 969642];*
2966.0;]0.0, 969642];*
2972.0;]0.0, 969642];*
2985.0;]0.0, 969642];*
2992.0;]0.0, 969642];*
2995.0;]0.0, 969642];*
2996.0;]0.0, 969642];*
299.85;]0.0, 969642];*
2999.0;]0.0, 969642];*
3016.5;]0.0, 969642];*
3031.0;]0.0, 969642];*
3045.0;]0.0, 969642];*
3047.0;]0.0, 969642];*
3107.0;]0.0, 969642];*
3111.0;]0.0, 969642];*
3160.0;]0.0, 969642];*
3169.0;]0.0, 969642];*
3217.5;]0.0, 969642];*
3421.0;]0.0, 969642];*
3448.0;]0.0, 969642];*
3530.0;]0.0, 969642];*
3578.0;]0.0, 969642];*
3652.0;]0.0, 969642];*
369.75;]0.0, 969642];*
3750.0;]0.0, 969642];*
3769.0;]0.0, 969642];*
3800.0;]0.0, 969642];*
3875.0;]0.0, 969642];*
3909.0;]0.0, 969642];*
4042.0;]0.0, 969642];*
4070.0;]0.0, 969642];*
4097.0;]0.0, 969642];*
4125.0;]0.0, 969642];*
4379.0;]0.0, 969642];*
4533.0;]0.0, 969642];*
4618.0;]0.0, 969642];*
462.51;]0.0, 969642];*
4701.0;]0.0, 969642];*
478.25;]0.0, 969642];*
4800.0;]0.0, 969642];*
5000.0;]0.0, 969642];*
5035.0;]0.0, 969642];*
5062.0;]0.0, 969642];*
5086.0;]0.0, 969642];*
5132.0;]0.0, 969642];*
5245.0;]0.0, 969642];*
5266.0;]0.0, 969642];*
5515.0;]0.0, 969642];*
5560.0;]0.0, 969642];*
5670.0;]0.0, 969642];*
5856.0;]0.0, 969642];*
6002.0;]0.0, 969642];*
6039.0;]0.0, 969642];*
615.14;]0.0, 969642];*
6165.0;]0.0, 969642];*
6342.0;]0.0, 969642];*
6347.0;]0.0, 969642];*
6615.0;]0.0, 969642];*
6659.0;]0.0, 969642];*
6846.5;]0.0, 969642];*
7197.5;]0.0, 969642];*
7439.1;]0.0, 969642];*
7487.0;]0.0, 969642];*
7515.5;]0.0, 969642];*
7684.0;]0.0, 969642];*
7777.0;]0.0, 969642];*
7945.0;]0.0, 969642];*
7950.0;]0.0, 969642];*
7951.0;]0.0, 969642];*
7974.0;]0.0, 969642];*
800.97;]0.0, 969642];*
811.34;]0.0, 969642];*
812.34;]0.0, 969642];*
8305.1;]0.0, 969642];*
845.54;]0.0, 969642];*
8895.0;]0.0, 969642];*
8949.0;]0.0, 969642];*
898.09;]0.0, 969642];*
8985.0;]0.0, 969642];*
9036.3;]0.0, 969642];*
9222.0;]0.0, 969642];*
9271.5;]0.0, 969642];*
9357.3;]0.0, 969642];*
9405.0;]0.0, 969642];*
9673.0;]0.0, 969642];*
9778.0;]0.0, 969642];*
9819.7;]0.0, 969642];*
9853.0;]0.0, 969642];*
10009.5;]0.0, 969642];*
1026.84;]0.0, 969642];*
1044.88;]0.0, 969642];*
10451.0;]0.0, 969642];*
10747.0;]0.0, 969642];*
10812.0;]0.0, 969642];*
10909.0;]0.0, 969642];*
11264.0;]0.0, 969642];*
11453.3;]0.0, 969642];*
11541.0;]0.0, 969642];*
11545.0;]0.0, 969642];*
11632.0;]0.0, 969642];*
11690.0;]0.0, 969642];*
1191.24;]0.0, 969642];*
1224.04;]0.0, 969642];*
12279.0;]0.0, 969642];*
12534.1;]0.0, 969642];*
12557.0;]0.0, 969642];*
1263.54;]0.0, 969642];*
12740.0;]0.0, 969642];*
12792.0;]0.0, 969642];*
13038.0;]0.0, 969642];*
13064.0;]0.0, 969642];*
13074.0;]0.0, 969642];*
13255.0;]0.0, 969642];*
1328.37;]0.0, 969642];*
13453.0;]0.0, 969642];*
13694.0;]0.0, 969642];*
13880.0;]0.0, 969642];*
14105.0;]0.0, 969642];*
14233.0;]0.0, 969642];*
14251.3;]0.0, 969642];*
14281.0;]0.0, 969642];*
1429.32;]0.0, 969642];*
14360.5;]0.0, 969642];*
1438.47;]0.0, 969642];*
14485.7;]0.0, 969642];*
14541.5;]0.0, 969642];*
14843.0;]0.0, 969642];*
1494.37;]0.0, 969642];*
1525.14;]0.0, 969642];*
1534.38;]0.0, 969642];*
15841.1;]0.0, 969642];*
16103.2;]0.0, 969642];*
16750.5;]0.0, 969642];*
1679.67;]0.0, 969642];*
16831.0;]0.0, 969642];*
16905.5;]0.0, 969642];*
17044.8;]0.0, 969642];*
17100.0;]0.0, 969642];*
1806.17;]0.0, 969642];*
1827.79;]0.0, 969642];*
18823.8;]0.0, 969642];*
18916.0;]0.0, 969642];*
19061.4;]0.0, 969642];*
19074.9;]0.0, 969642];*
1925.64;]0.0, 969642];*
19270.9;]0.0, 969642];*
19842.3;]0.0, 969642];*
20350.0;]0.0, 969642];*
20352.0;]0.0, 969642];*
20623.0;]0.0, 969642];*
2129.81;]0.0, 969642];*
21693.0;]0.0, 969642];*
2214.37;]0.0, 969642];*
22278.0;]0.0, 969642];*
22353.0;]0.0, 969642];*
22729.0;]0.0, 969642];*
2280.01;]0.0, 969642];*
23580.8;]0.0, 969642];*
23716.4;]0.0, 969642];*
23718.0;]0.0, 969642];*
23719.2;]0.0, 969642];*
23986.0;]0.0, 969642];*
24460.0;]0.0, 969642];*
2498.45;]0.0, 969642];*
25376.0;]0.0, 969642];*
25459.0;]0.0, 969642];*
2550.04;]0.0, 969642];*
25664.0;]0.0, 969642];*
25788.0;]0.0, 969642];*
26159.4;]0.0, 969642];*
26265.2;]0.0, 969642];*
27711.0;]0.0, 969642];*
2802.48;]0.0, 969642];*
28084.0;]0.0, 969642];*
28391.0;]0.0, 969642];*
28520.2;]0.0, 969642];*
28555.7;]0.0, 969642];*
28636.5;]0.0, 969642];*
29321.0;]0.0, 969642];*
29583.0;]0.0, 969642];*
29761.2;]0.0, 969642];*
30065.0;]0.0, 969642];*
3009.74;]0.0, 969642];*
30492.5;]0.0, 969642];*
30660.0;]0.0, 969642];*
30984.0;]0.0, 969642];*
3114.49;]0.0, 969642];*
3150.64;]0.0, 969642];*
3180.17;]0.0, 969642];*
31920.0;]0.0, 969642];*
31958.0;]0.0, 969642];*
33043.0;]0.0, 969642];*
33340.3;]0.0, 969642];*
35497.3;]0.0, 969642];*
35844.0;]0.0, 969642];*
3610.43;]0.0, 969642];*
3697.74;]0.0, 969642];*
37047.0;]0.0, 969642];*
38767.9;]0.0, 969642];*
38929.0;]0.0, 969642];*
39092.1;]0.0, 969642];*
39628.8;]0.0, 969642];*
39646.0;]0.0, 969642];*
40070.0;]0.0, 969642];*
4018.56;]0.0, 969642];*
40191.0;]0.0, 969642];*
4069.31;]0.0, 969642];*
41204.6;]0.0, 969642];*
4138.13;]0.0, 969642];*
41618.4;]0.0, 969642];*
42474.0;]0.0, 969642];*
42571.0;]0.0, 969642];*
4295.12;]0.0, 969642];*
4341.45;]0.0, 969642];*
43490.0;]0.0, 969642];*
43934.8;]0.0, 969642];*
4522.99;]0.0, 969642];*
45390.0;]0.0, 969642];*
45677.0;]0.0, 969642];*
45917.0;]0.0, 969642];*
46502.0;]0.0, 969642];*
46701.0;]0.0, 969642];*
46766.0;]0.0, 969642];*
48764.5;]0.0, 969642];*
49133.7;]0.0, 969642];*
5011.95;]0.0, 969642];*
5049.73;]0.0, 969642];*
51294.0;]0.0, 969642];*
5193.84;]0.0, 969642];*
52042.8;]0.0, 969642];*
52108.0;]0.0, 969642];*
52247.4;]0.0, 969642];*
5234.94;]0.0, 969642];*
52919.8;]0.0, 969642];*
5356.53;]0.0, 969642];*
5420.18;]0.0, 969642];*
54310.6;]0.0, 969642];*
5438.32;]0.0, 969642];*
56864.5;]0.0, 969642];*
5715.76;]0.0, 969642];*
5771.29;]0.0, 969642];*
5831.24;]0.0, 969642];*
5833.57;]0.0, 969642];*
58554.8;]0.0, 969642];*
59485.0;]0.0, 969642];*
60116.8;]0.0, 969642];*
61585.5;]0.0, 969642];*
62036.9;]0.0, 969642];*
6215.13;]0.0, 969642];*
62360.0;]0.0, 969642];*
6318.48;]0.0, 969642];*
64396.5;]0.0, 969642];*
64781.0;]0.0, 969642];*
65663.6;]0.0, 969642];*
6616.65;]0.0, 969642];*
66411.0;]0.0, 969642];*
6642.43;]0.0, 969642];*
66688.9;]0.0, 969642];*
6681.67;]0.0, 969642];*
6695.81;]0.0, 969642];*
67388.5;]0.0, 969642];*
69024.0;]0.0, 969642];*
7303.94;]0.0, 969642];*
7377.89;]0.0, 969642];*
7405.24;]0.0, 969642];*
7542.39;]0.0, 969642];*
7604.09;]0.0, 969642];*
7604.86;]0.0, 969642];*
7825.22;]0.0, 969642];*
7938.06;]0.0, 969642];*
79474.5;]0.0, 969642];*
7953.49;]0.0, 969642];*
79603.0;]0.0, 969642];*
8007.53;]0.0, 969642];*
8030.78;]0.0, 969642];*
8125.57;]0.0, 969642];*
8147.86;]0.0, 969642];*
8208.69;]0.0, 969642];*
82339.0;]0.0, 969642];*
8288.87;]0.0, 969642];*
8423.75;]0.0, 969642];*
8486.77;]0.0, 969642];*
85198.9;]0.0, 969642];*
8574.19;]0.0, 969642];*
85744.8;]0.0, 969642];*
8623.29;]0.0, 969642];*
8816.54;]0.0, 969642];*
8850.71;]0.0, 969642];*
89458.3;]0.0, 969642];*
8965.69;]0.0, 969642];*
89769.6;]0.0, 969642];*
9057.06;]0.0, 969642];*
90827.0;]0.0, 969642];*
90833.1;]0.0, 969642];*
9098.87;]0.0, 969642];*
9116.97;]0.0, 969642];*
9156.57;]0.0, 969642];*
9218.78;]0.0, 969642];*
9274.87;]0.0, 969642];*
93080.5;]0.0, 969642];*
9327.15;]0.0, 969642];*
9464.44;]0.0, 969642];*
94809.0;]0.0, 969642];*
9530.28;]0.0, 969642];*
9584.52;]0.0, 969642];*
9622.59;]0.0, 969642];*
9724.52;]0.0, 969642];*
9726.01;]0.0, 969642];*
9762.91;]0.0, 969642];*
9786.13;]0.0, 969642];*
9892.92;]0.0, 969642];*
9934.02;]0.0, 969642];*
10006.63;]0.0, 969642];*
100347.0;]0.0, 969642];*
10067.32;]0.0, 969642];*
10099.21;]0.0, 969642];*
10126.33;]0.0, 969642];*
10147.02;]0.0, 969642];*
10236.51;]0.0, 969642];*
102977.3;]0.0, 969642];*
103226.0;]0.0, 969642];*
10364.93;]0.0, 969642];*
10417.65;]0.0, 969642];*
104688.6;]0.0, 969642];*
10644.11;]0.0, 969642];*
10892.05;]0.0, 969642];*
10922.85;]0.0, 969642];*
11030.28;]0.0, 969642];*
11133.07;]0.0, 969642];*
11143.76;]0.0, 969642];*
11177.52;]0.0, 969642];*
11224.17;]0.0, 969642];*
11233.25;]0.0, 969642];*
11279.84;]0.0, 969642];*
11293.99;]0.0, 969642];*
113329.0;]0.0, 969642];*
11381.89;]0.0, 969642];*
11463.34;]0.0, 969642];*
11473.79;]0.0, 969642];*
114811.0;]0.0, 969642];*
11585.53;]0.0, 969642];*
116101.9;]0.0, 969642];*
117235.0;]0.0, 969642];*
11766.63;]0.0, 969642];*
11799.13;]0.0, 969642];*
11871.03;]0.0, 969642];*
11879.47;]0.0, 969642];*
11958.35;]0.0, 969642];*
11984.17;]0.0, 969642];*
12004.03;]0.0, 969642];*
12119.28;]0.0, 969642];*
12122.91;]0.0, 969642];*
12270.51;]0.0, 969642];*
12463.45;]0.0, 969642];*
12503.65;]0.0, 969642];*
12635.31;]0.0, 969642];*
12643.35;]0.0, 969642];*
12659.27;]0.0, 969642];*
12695.61;]0.0, 969642];*
12709.18;]0.0, 969642];*
12709.58;]0.0, 969642];*
12915.08;]0.0, 969642];*
13024.92;]0.0, 969642];*
13066.09;]0.0, 969642];*
13112.85;]0.0, 969642];*
13130.36;]0.0, 969642];*
13249.55;]0.0, 969642];*
13250.17;]0.0, 969642];*
13428.86;]0.0, 969642];*
13495.05;]0.0, 969642];*
13516.14;]0.0, 969642];*
13561.16;]0.0, 969642];*
13578.53;]0.0, 969642];*
13764.26;]0.0, 969642];*
13824.68;]0.0, 969642];*
13869.38;]0.0, 969642];*
13982.33;]0.0, 969642];*
140417.1;]0.0, 969642];*
14078.47;]0.0, 969642];*
14180.18;]0.0, 969642];*
142462.3;]0.0, 969642];*
14296.95;]0.0, 969642];*
14307.43;]0.0, 969642];*
14422.88;]0.0, 969642];*
14447.48;]0.0, 969642];*
14536.49;]0.0, 969642];*
14594.44;]0.0, 969642];*
14821.54;]0.0, 969642];*
148269.7;]0.0, 969642];*
14902.74;]0.0, 969642];*
15074.91;]0.0, 969642];*
15148.71;]0.0, 969642];*
15202.17;]0.0, 969642];*
15258.33;]0.0, 969642];*
15275.43;]0.0, 969642];*
15285.56;]0.0, 969642];*
15300.46;]0.0, 969642];*
153164.3;]0.0, 969642];*
15352.17;]0.0, 969642];*
15364.98;]0.0, 969642];*
15377.73;]0.0, 969642];*
15386.75;]0.0, 969642];*
15512.25;]0.0, 969642];*
155577.0;]0.0, 969642];*
15570.76;]0.0, 969642];*
15643.42;]0.0, 969642];*
15647.04;]0.0, 969642];*
15706.06;]0.0, 969642];*
15961.39;]0.0, 969642];*
15984.13;]0.0, 969642];*
16137.07;]0.0, 969642];*
16241.78;]0.0, 969642];*
16278.04;]0.0, 969642];*
16288.68;]0.0, 969642];*
16295.81;]0.0, 969642];*
16327.43;]0.0, 969642];*
16407.15;]0.0, 969642];*
16458.17;]0.0, 969642];*
16476.18;]0.0, 969642];*
16502.21;]0.0, 969642];*
16729.42;]0.0, 969642];*
16817.86;]0.0, 969642];*
16919.71;]0.0, 969642];*
16928.76;]0.0, 969642];*
16990.85;]0.0, 969642];*
16997.67;]0.0, 969642];*
17110.57;]0.0, 969642];*
17120.59;]0.0, 969642];*
17196.05;]0.0, 969642];*
17298.43;]0.0, 969642];*
17344.87;]0.0, 969642];*
17380.88;]0.0, 969642];*
17443.01;]0.0, 969642];*
17452.33;]0.0, 969642];*
17475.99;]0.0, 969642];*
17578.63;]0.0, 969642];*
17747.83;]0.0, 969642];*
17812.28;]0.0, 969642];*
17836.26;]0.0, 969642];*
17846.98;]0.0, 969642];*
17937.57;]0.0, 969642];*
18034.02;]0.0, 969642];*
18035.81;]0.0, 969642];*
18243.17;]0.0, 969642];*
18285.43;]0.0, 969642];*
18358.25;]0.0, 969642];*
18380.59;]0.0, 969642];*
18470.26;]0.0, 969642];*
18538.28;]0.0, 969642];*
18572.78;]0.0, 969642];*
18627.36;]0.0, 969642];*
18697.83;]0.0, 969642];*
18718.58;]0.0, 969642];*
18805.42;]0.0, 969642];*
18982.71;]0.0, 969642];*
19167.79;]0.0, 969642];*
19203.73;]0.0, 969642];*
19327.46;]0.0, 969642];*
19430.76;]0.0, 969642];*
19436.95;]0.0, 969642];*
19447.06;]0.0, 969642];*
19693.68;]0.0, 969642];*
19792.21;]0.0, 969642];*
19848.45;]0.0, 969642];*
19855.08;]0.0, 969642];*
20024.04;]0.0, 969642];*
20127.31;]0.0, 969642];*
202128.0;]0.0, 969642];*
20389.67;]0.0, 969642];*
20428.44;]0.0, 969642];*
20569.55;]0.0, 969642];*
20604.51;]0.0, 969642];*
20642.47;]0.0, 969642];*
20668.28;]0.0, 969642];*
208307.7;]0.0, 969642];*
20879.61;]0.0, 969642];*
20907.43;]0.0, 969642];*
20991.18;]0.0, 969642];*
21011.09;]0.0, 969642];*
21138.58;]0.0, 969642];*
21179.49;]0.0, 969642];*
21229.64;]0.0, 969642];*
21269.55;]0.0, 969642];*
21441.26;]0.0, 969642];*
21444.49;]0.0, 969642];*
21447.71;]0.0, 969642];*
21611.51;]0.0, 969642];*
21712.49;]0.0, 969642];*
21720.47;]0.0, 969642];*
21747.72;]0.0, 969642];*
21786.93;]0.0, 969642];*
21965.64;]0.0, 969642];*
220295.6;]0.0, 969642];*
22276.42;]0.0, 969642];*
22285.64;]0.0, 969642];*
22291.38;]0.0, 969642];*
22306.85;]0.0, 969642];*
22656.39;]0.0, 969642];*
227332.5;]0.0, 969642];*
228554.1;]0.0, 969642];*
22917.37;]0.0, 969642];*
22952.89;]0.0, 969642];*
22966.99;]0.0, 969642];*
23081.31;]0.0, 969642];*
23323.66;]0.0, 969642];*
23354.11;]0.0, 969642];*
23356.74;]0.0, 969642];*
23515.89;]0.0, 969642];*
23620.33;]0.0, 969642];*
23681.77;]0.0, 969642];*
23688.61;]0.0, 969642];*
23722.68;]0.0, 969642];*
23744.44;]0.0, 969642];*
23805.14;]0.0, 969642];*
23806.67;]0.0, 969642];*
23815.41;]0.0, 969642];*
23844.05;]0.0, 969642];*
23908.98;]0.0, 969642];*
23946.68;]0.0, 969642];*
24151.62;]0.0, 969642];*
24346.87;]0.0, 969642];*
24398.75;]0.0, 969642];*
247328.4;]0.0, 969642];*
24733.96;]0.0, 969642];*
24736.01;]0.0, 969642];*
24748.29;]0.0, 969642];*
24758.44;]0.0, 969642];*
24945.39;]0.0, 969642];*
25008.45;]0.0, 969642];*
25028.82;]0.0, 969642];*
25029.48;]0.0, 969642];*
25072.77;]0.0, 969642];*
25116.19;]0.0, 969642];*
25208.36;]0.0, 969642];*
25237.59;]0.0, 969642];*
254112.6;]0.0, 969642];*
25742.66;]0.0, 969642];*
25835.86;]0.0, 969642];*
25875.29;]0.0, 969642];*
25899.14;]0.0, 969642];*
26047.38;]0.0, 969642];*
26068.96;]0.0, 969642];*
26284.05;]0.0, 969642];*
263235.7;]0.0, 969642];*
26484.05;]0.0, 969642];*
26503.36;]0.0, 969642];*
26513.12;]0.0, 969642];*
26595.27;]0.0, 969642];*
26625.47;]0.0, 969642];*
26805.21;]0.0, 969642];*
26826.91;]0.0, 969642];*
26829.85;]0.0, 969642];*
26944.68;]0.0, 969642];*
26994.65;]0.0, 969642];*
27028.04;]0.0, 969642];*
27048.19;]0.0, 969642];*
27196.57;]0.0, 969642];*
27297.63;]0.0, 969642];*
27386.69;]0.0, 969642];*
27401.97;]0.0, 969642];*
27432.58;]0.0, 969642];*
27815.58;]0.0, 969642];*
27823.58;]0.0, 969642];*
27877.98;]0.0, 969642];*
27969.18;]0.0, 969642];*
27994.32;]0.0, 969642];*
28231.03;]0.0, 969642];*
28430.66;]0.0, 969642];*
28635.96;]0.0, 969642];*
28736.18;]0.0, 969642];*
28963.52;]0.0, 969642];*
28984.77;]0.0, 969642];*
29014.21;]0.0, 969642];*
29038.06;]0.0, 969642];*
29100.06;]0.0, 969642];*
29132.19;]0.0, 969642];*
29311.86;]0.0, 969642];*
29385.45;]0.0, 969642];*
29433.87;]0.0, 969642];*
294879.9;]0.0, 969642];*
29554.45;]0.0, 969642];*
29584.52;]0.0, 969642];*
29664.63;]0.0, 969642];*
29683.89;]0.0, 969642];*
29760.16;]0.0, 969642];*
29809.04;]0.0, 969642];*
29903.73;]0.0, 969642];*
30197.39;]0.0, 969642];*
30248.79;]0.0, 969642];*
30307.46;]0.0, 969642];*
30323.65;]0.0, 969642];*
30437.26;]0.0, 969642];*
30840.78;]0.0, 969642];*
30862.61;]0.0, 969642];*
31022.21;]0.0, 969642];*
31124.84;]0.0, 969642];*
312385.4;]0.0, 969642];*
312639.5;]0.0, 969642];*
31279.07;]0.0, 969642];*
313212.0;]0.0, 969642];*
31471.55;]0.0, 969642];*
31694.83;]0.0, 969642];*
31746.15;]0.0, 969642];*
32237.09;]0.0, 969642];*
32335.88;]0.0, 969642];*
32673.22;]0.0, 969642];*
32743.74;]0.0, 969642];*
32889.09;]0.0, 969642];*
33395.04;]0.0, 969642];*
33517.07;]0.0, 969642];*
33554.78;]0.0, 969642];*
33562.95;]0.0, 969642];*
33793.19;]0.0, 969642];*
33899.87;]0.0, 969642];*
34092.19;]0.0, 969642];*
34281.85;]0.0, 969642];*
34472.17;]0.0, 969642];*
34551.34;]0.0, 969642];*
34591.65;]0.0, 969642];*
34717.23;]0.0, 969642];*
34812.88;]0.0, 969642];*
34973.86;]0.0, 969642];*
35116.19;]0.0, 969642];*
35240.69;]0.0, 969642];*
35454.39;]0.0, 969642];*
357638.0;]0.0, 969642];*
35827.75;]0.0, 969642];*
35828.67;]0.0, 969642];*
35995.01;]0.0, 969642];*
36155.47;]0.0, 969642];*
36160.51;]0.0, 969642];*
36316.91;]0.0, 969642];*
36363.93;]0.0, 969642];*
36648.85;]0.0, 969642];*
36774.12;]0.0, 969642];*
