0.0;*
0.02;*
0.03;*
0.04;*
0.6;*
3.0;*
4.0;*
4.7;*
5.0;*
8.0;*
9.0;*
10.0;*
11.0;*
13.0;*
14.6;*
16.0;*
17.0;*
20.0;*
20.1;*
21.0;*
22.0;*
23.0;*
24.0;*
25.0;*
26.0;*
30.0;*
31.0;*
32.0;*
34.0;*
35.0;*
38.0;*
39.0;*
40.0;*
42.0;*
44.0;*
45.0;*
46.0;*
48.0;*
50.0;*
51.0;*
53.0;*
54.0;*
56.0;*
56.2;*
58.5;*
59.0;*
60.0;*
61.0;*
62.0;*
64.0;*
66.0;*
68.0;*
69.0;*
70.0;*
71.0;*
72.0;*
74.0;*
75.0;*
76.0;*
78.0;*
80.0;*
83.5;*
88.0;*
90.0;*
91.0;*
92.0;*
93.0;*
96.0;*
99.0;*
100.0;*
101.0;*
101.5;*
103.6;*
107.0;*
108.7;*
109.0;*
110.0;*
112.0;*
114.0;*
115.0;*
116.0;*
120.0;*
121.0;*
124.0;*
124.5;*
127.0;*
128.0;*
132.0;*
133.0;*
135.0;*
136.0;*
138.0;*
138.4;*
140.0;*
144.0;*
14.65;*
148.0;*
149.0;*
153.0;*
154.0;*
155.0;*
155.3;*
160.0;*
161.0;*
163.0;*
164.5;*
165.5;*
168.5;*
171.0;*
174.1;*
177.0;*
179.0;*
180.0;*
184.0;*
187.0;*
192.0;*
197.0;*
198.0;*
199.0;*
200.0;*
202.0;*
202.5;*
206.5;*
210.0;*
215.3;*
217.0;*
220.5;*
222.0;*
223.0;*
225.0;*
226.0;*
226.5;*
226.8;*
232.0;*
233.0;*
234.0;*
236.0;*
24.15;*
248.5;*
24.85;*
249.0;*
256.0;*
261.0;*
27.05;*
271.0;*
272.0;*
276.5;*
280.0;*
294.0;*
294.5;*
296.0;*
298.0;*
299.0;*
300.0;*
303.0;*
303.2;*
312.5;*
319.0;*
323.0;*
325.0;*
336.0;*
340.0;*
341.0;*
358.0;*
372.0;*
389.0;*
395.0;*
398.0;*
400.0;*
404.9;*
486.5;*
499.0;*
500.0;*
501.0;*
502.0;*
512.5;*
527.0;*
540.0;*
560.0;*
592.0;*
596.0;*
620.0;*
651.0;*
675.0;*
676.0;*
680.0;*
685.0;*
694.5;*
700.0;*
730.0;*
769.5;*
802.0;*
850.0;*
895.5;*
92.05;*
933.0;*
962.0;*
985.0;*
995.0;*
999.1;*
1014.5;*
1038.0;*
1044.0;*
1053.0;*
1084.0;*
109.32;*
1128.0;*
1172.0;*
1183.0;*
1188.0;*
1199.0;*
1205.0;*
1207.0;*
1262.0;*
1271.0;*
1280.0;*
1356.0;*
1396.0;*
1403.0;*
1409.0;*
1417.5;*
1447.0;*
146.35;*
1494.0;*
1535.0;*
1553.5;*
1555.0;*
1573.0;*
1584.0;*
1621.0;*
1640.0;*
1704.0;*
1718.0;*
1772.5;*
1815.0;*
1881.0;*
1917.0;*
1978.5;*
2051.0;*
2087.5;*
2175.0;*
2293.0;*
2339.0;*
236.95;*
2431.0;*
2450.0;*
2513.0;*
254.39;*
2672.0;*
2723.0;*
2758.0;*
2836.0;*
2910.0;*
2925.0;*
2966.0;*
2972.0;*
2985.0;*
2992.0;*
2995.0;*
2996.0;*
299.85;*
2999.0;*
3016.5;*
3031.0;*
3045.0;*
3047.0;*
3107.0;*
3111.0;*
3160.0;*
3169.0;*
3217.5;*
3421.0;*
3448.0;*
3530.0;*
3578.0;*
3652.0;*
369.75;*
3750.0;*
3769.0;*
3800.0;*
3875.0;*
3909.0;*
4042.0;*
4070.0;*
4097.0;*
4125.0;*
4379.0;*
4533.0;*
4618.0;*
462.51;*
4701.0;*
478.25;*
4800.0;*
5000.0;*
5035.0;*
5062.0;*
5086.0;*
5132.0;*
5245.0;*
5266.0;*
5515.0;*
5560.0;*
5670.0;*
5856.0;*
6002.0;*
6039.0;*
615.14;*
6165.0;*
6342.0;*
6347.0;*
6615.0;*
6659.0;*
6846.5;*
7197.5;*
7439.1;*
7487.0;*
7515.5;*
7684.0;*
7777.0;*
7945.0;*
7950.0;*
7951.0;*
7974.0;*
800.97;*
811.34;*
812.34;*
8305.1;*
845.54;*
8895.0;*
8949.0;*
898.09;*
8985.0;*
9036.3;*
9222.0;*
9271.5;*
9357.3;*
9405.0;*
9673.0;*
9778.0;*
9819.7;*
9853.0;*
10009.5;*
1026.84;*
1044.88;*
10451.0;*
10747.0;*
10812.0;*
10909.0;*
11264.0;*
11453.3;*
11541.0;*
11545.0;*
11632.0;*
11690.0;*
1191.24;*
1224.04;*
12279.0;*
12534.1;*
12557.0;*
1263.54;*
12740.0;*
12792.0;*
13038.0;*
